DATE,BSRN,ND,KP1,KP2,KP3,KP4,KP5,KP6,KP7,KP8,KP_SUM,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP_AVG,CP,C9,ISN,F10.7_OBS,F10.7_ADJ,F10.7_DATA_TYPE,F10.7_OBS_CENTER81,F10.7_OBS_LAST81,F10.7_ADJ_CENTER81,F10.7_ADJ_LAST81
2001-11-25,2297,26,17,27,27,30,20,20,10,7,157,6,12,12,15,7,7,4,3,8,0.4,2,121,170.0,165.6,OBS,231.8,221.4,226.3,220.1
2001-11-26,2297,27,17,10,27,17,7,3,0,7,87,6,4,12,6,3,2,0,3,4,0.2,1,139,174.8,170.3,OBS,231.9,220.8,226.3,219.4
2001-11-27,2298,1,7,3,0,3,0,7,7,10,37,3,2,0,2,0,3,3,4,2,0.0,0,126,190.4,185.3,OBS,231.6,220.3,225.9,218.8
2001-11-28,2298,2,3,0,3,0,7,10,7,13,43,2,0,2,0,3,4,3,5,2,0.0,0,177,198.5,193.1,OBS,231.1,219.7,225.4,218.1
2001-11-29,2298,3,13,3,13,10,7,3,3,0,53,5,2,5,4,3,2,2,0,3,0.1,0,191,216.4,210.5,OBS,230.5,219.5,224.7,217.7
2001-11-30,2298,4,7,3,0,3,3,3,10,10,40,3,2,0,2,2,2,4,4,2,0.0,0,201,225.8,219.6,OBS,230.3,219.2,224.5,217.4
2001-12-01,2298,5,7,7,17,20,27,27,10,17,130,3,3,6,7,12,12,4,6,7,0.3,1,215,221.3,215.1,OBS,230.4,218.9,224.4,216.9
2001-12-02,2298,6,10,0,10,13,20,20,13,10,97,4,0,4,5,7,7,5,4,4,0.2,1,241,245.0,238.1,OBS,230.3,219.0,224.3,216.9
2001-12-03,2298,7,3,17,7,13,23,20,33,33,150,2,6,3,5,9,7,18,18,8,0.5,2,242,235.0,228.3,OBS,230.4,218.9,224.3,216.8
2001-12-04,2298,8,30,23,17,23,30,17,30,20,190,15,9,6,9,15,6,15,7,10,0.6,3,234,233.3,226.6,OBS,230.4,218.9,224.3,216.6
2001-12-05,2298,9,40,27,13,23,20,20,27,20,190,27,12,5,9,7,7,12,7,11,0.6,3,255,237.0,230.1,OBS,230.3,219.1,224.1,216.7
2001-12-06,2298,10,30,17,20,30,23,27,27,30,203,15,6,7,15,9,12,12,15,11,0.7,3,229,246.7,239.5,OBS,230.1,219.6,223.8,217.1
2001-12-07,2298,11,23,13,7,10,23,27,10,17,130,9,5,3,4,9,12,4,6,6,0.3,1,223,225.9,219.3,OBS,229.7,219.9,223.4,217.3
2001-12-08,2298,12,33,13,17,17,20,10,7,7,123,18,5,6,6,7,4,3,3,6,0.3,1,226,220.5,213.9,OBS,229.5,220.1,223.2,217.4
2001-12-09,2298,13,3,7,0,13,7,0,3,17,50,2,3,0,5,3,0,2,6,3,0.0,0,228,224.2,217.5,OBS,229.4,220.5,223.1,217.6
2001-12-10,2298,14,3,3,10,7,17,7,7,13,67,2,2,4,3,6,3,3,5,4,0.1,0,186,219.0,212.3,OBS,229.3,220.4,222.9,217.4
2001-12-11,2298,15,7,10,7,7,10,10,17,17,83,3,4,3,3,4,4,6,6,4,0.1,0,171,220.6,213.9,OBS,229.3,220.1,222.8,217.1
2001-12-12,2298,16,20,23,23,33,23,23,30,30,207,7,9,9,18,9,9,15,15,11,0.7,3,189,236.7,229.4,OBS,229.2,219.9,222.6,216.7
2001-12-13,2298,17,20,17,10,3,10,10,0,0,70,7,6,4,2,4,4,0,0,3,0.1,0,192,220.2,213.4,OBS,229.3,219.4,222.8,216.2
2001-12-14,2298,18,0,7,0,10,20,17,20,20,93,0,3,0,4,7,6,7,7,4,0.1,0,163,245.8,238.2,OBS,229.5,219.0,222.9,215.6
2001-12-15,2298,19,23,30,20,23,30,17,10,23,177,9,15,7,9,15,6,4,9,9,0.5,2,174,217.8,211.0,OBS,229.5,218.3,222.9,214.8
2001-12-16,2298,20,27,33,33,23,23,17,17,13,187,12,18,18,9,9,6,6,5,10,0.6,3,194,209.1,202.5,OBS,229.5,217.4,222.8,213.8
2001-12-17,2298,21,27,37,30,30,33,37,30,17,240,12,22,15,15,18,22,15,6,16,0.9,4,192,205.5,199.0,OBS,229.8,216.6,223.0,212.9
2001-12-18,2298,22,37,20,20,23,27,20,10,17,173,22,7,7,9,12,7,4,6,9,0.5,2,186,211.8,205.0,OBS,229.5,215.7,222.7,211.9
2001-12-19,2298,23,30,23,20,27,10,17,23,13,163,15,9,7,12,4,6,9,5,8,0.5,2,160,208.2,201.6,OBS,229.7,215.3,222.9,211.5
2001-12-20,2298,24,10,0,10,13,20,13,10,17,93,4,0,4,5,7,5,4,6,4,0.2,1,163,221.1,214.0,OBS,229.5,215.2,222.7,211.2
2001-12-21,2298,25,3,20,23,27,23,37,40,37,210,2,7,9,12,9,22,27,22,14,0.8,4,194,234.3,226.7,OBS,229.7,215.4,222.8,211.3
2001-12-22,2298,26,30,30,23,23,20,7,20,7,160,15,15,9,9,7,3,7,3,8,0.5,2,218,242.8,234.9,OBS,229.8,215.9,222.9,211.7
2001-12-23,2298,27,13,20,13,27,17,20,10,20,140,5,7,5,12,6,7,4,7,7,0.3,1,215,254.6,246.3,OBS,230.0,216.7,223.1,212.4
2001-12-24,2299,1,20,33,47,43,43,43,30,27,287,7,18,39,32,32,32,15,12,23,1.1,5,253,274.5,265.5,OBS,230.1,217.8,223.2,213.4
2001-12-25,2299,2,27,23,17,27,17,20,10,30,170,12,9,6,12,6,7,4,15,9,0.5,2,231,258.8,250.3,OBS,230.3,218.8,223.3,214.3
2001-12-26,2299,3,23,7,7,10,10,17,23,23,120,9,3,3,4,4,6,9,9,6,0.3,1,270,267.8,259.0,OBS,230.6,219.8,223.6,215.2
2001-12-27,2299,4,23,10,10,13,17,20,27,17,137,9,4,4,5,6,7,12,6,7,0.3,1,265,274.6,265.6,OBS,230.9,221.1,223.8,216.4
2001-12-28,2299,5,7,0,17,13,20,10,10,20,97,3,0,6,5,7,4,4,7,4,0.2,1,252,655.6,634.0,OBS,230.9,227.1,223.9,222.1
2001-12-29,2299,6,17,40,23,27,23,23,20,27,200,6,27,9,12,9,9,7,12,11,0.7,3,221,264.4,255.7,OBS,231.0,228.2,223.9,223.1
2001-12-30,2299,7,33,47,33,20,23,23,40,47,267,18,39,18,7,9,9,27,39,21,1.1,5,216,246.6,238.5,OBS,231.0,229.0,223.9,223.8
2001-12-31,2299,8,33,33,20,13,13,30,37,40,220,18,18,7,5,5,15,22,27,15,0.8,4,218,245.6,237.5,OBS,231.1,229.9,224.1,224.6
2002-01-01,2299,9,23,27,23,13,13,10,27,17,153,9,12,9,5,5,4,12,6,8,0.4,2,220,232.2,224.5,OBS,231.5,230.5,224.5,225.2
2002-01-02,2299,10,20,7,10,20,27,27,23,20,153,7,3,4,7,12,12,9,7,8,0.4,2,218,231.1,223.5,OBS,230.5,231.2,223.5,225.8
2002-01-03,2299,11,10,7,7,7,3,7,0,0,40,4,3,3,3,2,3,0,0,2,0.0,0,220,220.3,213.0,OBS,230.9,231.5,223.9,226.0
2002-01-04,2299,12,7,10,3,7,7,7,7,7,53,3,4,2,3,3,3,3,3,3,0.1,0,230,218.2,211.0,OBS,231.3,231.8,224.2,226.3
2002-01-05,2299,13,10,13,3,3,3,3,3,0,40,4,5,2,2,2,2,2,0,2,0.0,0,191,212.2,205.2,OBS,231.6,231.9,224.6,226.3
2002-01-06,2299,14,3,0,0,0,10,13,3,10,40,2,0,0,0,4,5,2,4,2,0.0,0,159,196.6,190.1,OBS,231.9,231.6,224.8,225.9
2002-01-07,2299,15,0,13,13,23,13,27,27,20,137,0,5,5,9,5,12,12,7,7,0.3,1,146,188.6,182.4,OBS,231.9,231.1,224.8,225.4
2002-01-08,2299,16,30,30,37,17,30,17,10,3,173,15,15,22,6,15,6,4,2,11,0.6,3,162,199.2,192.6,OBS,231.9,230.5,224.8,224.7
2002-01-09,2299,17,0,0,0,3,7,17,13,7,47,0,0,0,2,3,6,5,3,2,0.0,0,196,228.5,220.9,OBS,231.6,230.3,224.6,224.5
2002-01-10,2299,18,13,17,23,23,40,50,40,33,240,5,6,9,9,27,48,27,18,19,1.0,5,186,224.6,217.3,OBS,231.1,230.4,224.1,224.4
2002-01-11,2299,19,43,50,43,37,33,43,33,30,313,32,48,32,22,18,32,18,15,27,1.2,6,209,228.9,221.4,OBS,230.8,230.3,223.8,224.3
2002-01-12,2299,20,37,33,37,37,27,37,30,13,250,22,18,22,22,12,22,15,5,17,0.9,4,209,233.3,225.7,OBS,230.3,230.4,223.3,224.3
2002-01-13,2299,21,23,27,30,33,30,23,20,33,220,9,12,15,18,15,9,7,18,13,0.7,3,201,240.7,232.9,OBS,229.7,230.4,222.8,224.3
2002-01-14,2299,22,27,23,17,13,23,20,17,20,160,12,9,6,5,9,7,6,7,8,0.4,2,197,229.0,221.6,OBS,229.2,230.3,222.3,224.1
2002-01-15,2299,23,13,17,20,23,20,20,13,20,147,5,6,7,9,7,7,5,7,7,0.3,1,168,218.3,211.2,OBS,228.6,230.1,221.8,223.8
2002-01-16,2299,24,13,10,20,7,7,7,7,0,70,5,4,7,3,3,3,3,0,4,0.1,0,141,216.1,209.1,OBS,228.2,229.7,221.4,223.4
2002-01-17,2299,25,27,23,13,23,20,27,13,23,170,12,9,5,9,7,12,5,9,8,0.5,2,120,211.8,205.0,OBS,227.9,229.5,221.2,223.2
2002-01-18,2299,26,30,20,7,13,10,13,3,0,97,15,7,3,5,4,5,2,0,5,0.2,1,139,210.5,203.8,OBS,227.7,229.4,220.9,223.1
2002-01-19,2299,27,0,10,17,30,37,40,33,37,203,0,4,6,15,22,27,18,22,14,0.8,4,160,213.7,206.9,OBS,227.4,229.3,220.7,222.9
2002-01-20,2300,1,37,30,17,17,17,20,20,23,180,22,15,6,6,6,7,7,9,10,0.5,2,176,222.2,215.2,OBS,227.0,229.3,220.4,222.8
2002-01-21,2300,2,37,30,20,20,23,27,27,20,203,22,15,7,7,9,12,12,7,11,0.7,3,191,224.5,217.5,OBS,226.7,229.2,220.0,222.6
2002-01-22,2300,3,10,13,20,17,20,17,13,17,127,4,5,7,6,7,6,5,6,6,0.3,1,194,228.7,221.5,OBS,226.0,229.3,219.4,222.8
2002-01-23,2300,4,27,13,17,20,17,20,30,23,167,12,5,6,7,6,7,15,9,8,0.5,2,227,226.5,219.4,OBS,225.5,229.5,218.9,222.9
2002-01-24,2300,5,17,30,0,3,3,10,3,3,70,6,15,0,2,2,4,2,2,4,0.1,0,186,230.8,223.6,OBS,224.5,229.5,218.1,222.9
2002-01-25,2300,6,10,7,10,17,30,37,37,20,167,4,3,4,6,15,22,22,7,10,0.6,3,157,234.8,227.6,OBS,224.1,229.5,217.6,222.8
2002-01-26,2300,7,30,23,20,20,13,20,20,10,157,15,9,7,7,5,7,7,4,8,0.4,2,172,256.5,248.7,OBS,223.7,229.8,217.3,223.0
2002-01-27,2300,8,30,23,17,20,20,17,13,17,157,15,9,6,7,7,6,5,6,8,0.4,2,191,248.0,240.5,OBS,223.3,229.5,217.0,222.7
2002-01-28,2300,9,23,10,10,23,27,20,17,20,150,9,4,4,9,12,7,6,7,7,0.4,2,196,259.8,252.0,OBS,223.3,229.7,217.0,222.9
2002-01-29,2300,10,20,20,10,17,7,7,3,7,90,7,7,4,6,3,3,2,3,4,0.2,1,188,261.0,253.2,OBS,222.9,229.5,216.7,222.7
2002-01-30,2300,11,7,0,3,3,7,7,10,10,47,3,0,2,2,3,3,4,4,3,0.0,0,193,256.3,248.8,OBS,222.4,229.7,216.3,222.8
2002-01-31,2300,12,23,17,3,3,3,10,10,37,107,9,6,2,2,2,4,4,22,6,0.3,1,181,242.6,235.5,OBS,221.8,229.8,215.7,222.9
2002-02-01,2300,13,43,33,20,23,37,27,13,20,217,32,18,7,9,22,12,5,7,14,0.8,4,179,245.6,238.5,OBS,221.0,230.0,215.0,223.1
2002-02-02,2300,14,33,40,47,33,37,30,13,23,257,18,27,39,18,22,15,5,9,19,1.0,5,214,240.6,233.7,OBS,220.1,230.1,214.2,223.2
2002-02-03,2300,15,20,17,7,10,13,17,3,3,90,7,6,3,4,5,6,2,2,4,0.2,1,252,232.9,226.3,OBS,218.9,230.3,213.0,223.3
2002-02-04,2300,16,3,20,3,7,13,20,20,27,113,2,7,2,3,5,7,7,12,6,0.3,1,243,234.6,228.1,OBS,218.0,230.6,212.2,223.6
2002-02-05,2300,17,40,30,20,23,33,33,50,47,277,27,15,7,9,18,18,48,39,23,1.1,5,239,220.6,214.5,OBS,217.0,230.9,211.3,223.8
2002-02-06,2300,18,40,37,47,37,37,30,33,23,283,27,22,39,22,22,15,18,9,22,1.1,5,198,202.5,196.9,OBS,215.8,230.9,210.2,223.9
2002-02-07,2300,19,27,33,33,33,37,20,17,33,233,12,18,18,18,22,7,6,18,15,0.8,4,165,191.7,186.6,OBS,209.8,231.0,204.5,223.9
2002-02-08,2300,20,33,20,17,27,30,30,23,23,203,18,7,6,12,15,15,9,9,11,0.7,3,165,191.5,186.4,OBS,208.9,231.0,203.6,223.9
2002-02-09,2300,21,27,30,23,23,17,13,27,37,197,12,15,9,9,6,5,12,22,11,0.6,3,174,199.4,194.1,OBS,208.0,231.1,202.8,224.1
2002-02-10,2300,22,30,30,27,17,23,13,10,17,167,15,15,12,6,9,5,4,6,9,0.5,2,166,216.5,210.9,OBS,207.1,231.5,202.0,224.5
2002-02-11,2300,23,30,23,23,33,33,30,27,27,227,15,9,9,18,18,15,12,12,14,0.8,4,173,201.7,196.6,OBS,206.3,230.5,201.3,223.5
2002-02-12,2300,24,33,23,23,13,13,13,10,33,163,18,9,9,5,5,5,4,18,9,0.5,2,174,208.3,203.1,OBS,205.6,230.9,200.7,223.9
2002-02-13,2300,25,23,20,30,33,30,37,13,10,197,9,7,15,18,15,22,5,4,12,0.7,3,165,203.5,198.5,OBS,205.0,231.3,200.1,224.2
2002-02-14,2300,26,0,3,17,7,7,7,3,3,47,0,2,6,3,3,3,2,2,3,0.0,0,146,196.1,191.3,OBS,204.4,231.6,199.6,224.6
2002-02-15,2300,27,0,3,10,3,7,17,17,10,67,0,2,4,2,3,6,6,4,3,0.1,0,163,195.0,190.3,OBS,203.8,231.9,199.1,224.8
2002-02-16,2301,1,10,10,7,10,13,23,10,13,97,4,4,3,4,5,9,4,5,5,0.2,1,125,193.5,188.9,OBS,203.6,231.9,198.9,224.8
2002-02-17,2301,2,27,33,40,23,23,20,10,20,197,12,18,27,9,9,7,4,7,12,0.7,3,144,196.6,192.0,OBS,203.5,231.9,198.9,224.8
2002-02-18,2301,3,10,20,20,13,17,27,37,37,180,4,7,7,5,6,12,22,22,11,0.6,3,127,192.8,188.4,OBS,203.4,231.6,198.9,224.6
2002-02-19,2301,4,30,10,17,7,7,10,20,13,113,15,4,6,3,3,4,7,5,6,0.3,1,124,189.4,185.1,OBS,203.1,231.1,198.7,224.1
2002-02-20,2301,5,17,7,20,17,27,23,20,27,157,6,3,7,6,12,9,7,12,8,0.4,2,151,193.4,189.1,OBS,202.8,230.8,198.5,223.8
2002-02-21,2301,6,13,20,23,17,20,17,20,30,160,5,7,9,6,7,6,7,15,8,0.4,2,128,201.1,196.7,OBS,202.6,230.3,198.3,223.3
2002-02-22,2301,7,20,30,10,10,17,10,30,20,147,7,15,4,4,6,4,15,7,8,0.4,2,133,191.9,187.9,OBS,202.3,229.7,198.1,222.8
2002-02-23,2301,8,23,13,10,7,10,7,0,10,80,9,5,4,3,4,3,0,4,4,0.1,0,149,188.2,184.2,OBS,202.0,229.2,197.9,222.3
2002-02-24,2301,9,17,13,10,17,20,10,13,13,113,6,5,4,6,7,4,5,5,5,0.2,1,157,192.8,188.9,OBS,201.8,228.6,197.9,221.8
2002-02-25,2301,10,20,0,13,17,23,17,20,23,133,7,0,5,6,9,6,7,9,6,0.3,1,192,210.6,206.4,OBS,201.7,228.2,197.8,221.4
2002-02-26,2301,11,17,20,20,20,17,17,23,27,160,6,7,7,7,6,6,9,12,8,0.4,2,195,207.5,203.5,OBS,201.6,227.9,197.8,221.2
2002-02-27,2301,12,27,7,10,13,17,10,10,17,110,12,3,4,5,6,4,4,6,6,0.2,1,170,198.6,194.9,OBS,201.5,227.7,197.8,220.9
2002-02-28,2301,13,17,40,30,30,33,30,40,60,280,6,27,15,15,18,15,27,80,25,1.2,6,154,204.2,200.4,OBS,201.4,227.4,197.9,220.7
2002-03-01,2301,14,47,33,17,13,17,7,7,3,143,39,18,6,5,6,3,3,2,10,0.6,3,163,187.7,184.3,OBS,201.2,227.0,197.7,220.4
2002-03-02,2301,15,13,13,13,13,13,23,17,10,117,5,5,5,5,5,9,6,4,6,0.2,1,117,191.0,187.6,OBS,200.9,226.7,197.5,220.0
2002-03-03,2301,16,17,13,23,23,30,20,30,37,193,6,5,9,9,15,7,15,22,11,0.6,3,167,182.7,179.6,OBS,200.7,226.0,197.5,219.4
2002-03-04,2301,17,30,20,20,17,20,30,27,27,190,15,7,7,6,7,15,12,12,10,0.6,3,170,174.9,172.0,OBS,200.7,225.5,197.5,218.9
2002-03-05,2301,18,43,43,30,33,30,40,33,27,280,32,32,15,18,15,27,18,12,21,1.1,5,158,172.2,169.4,OBS,200.5,224.5,197.4,218.1
2002-03-06,2301,19,20,33,37,30,33,37,40,23,253,7,18,22,15,18,22,27,9,17,0.9,4,167,177.8,175.0,OBS,200.2,224.1,197.2,217.6
2002-03-07,2301,20,17,20,23,30,30,13,10,27,170,6,7,9,15,15,5,4,12,9,0.5,2,139,179.7,177.0,OBS,199.7,223.7,196.8,217.3
2002-03-08,2301,21,10,13,23,23,7,3,3,0,83,4,5,9,9,3,2,2,0,4,0.1,0,118,176.8,174.2,OBS,198.9,223.3,196.2,217.0
2002-03-09,2301,22,3,0,7,13,20,27,17,7,93,2,0,3,5,7,12,6,3,5,0.2,1,111,207.7,204.8,OBS,198.2,223.3,195.5,217.0
2002-03-10,2301,23,0,10,10,33,30,13,13,33,143,0,4,4,18,15,5,5,18,9,0.5,2,117,179.3,176.9,OBS,197.2,222.9,194.7,216.7
2002-03-11,2301,24,27,40,17,20,20,20,20,13,177,12,27,6,7,7,7,7,5,10,0.5,2,154,182.3,180.0,OBS,196.1,222.4,193.7,216.3
2002-03-12,2301,25,23,17,30,30,23,27,23,27,200,9,6,15,15,9,12,9,12,11,0.6,3,135,178.4,176.2,OBS,195.1,221.8,192.8,215.7
2002-03-13,2301,26,20,7,20,13,23,10,7,0,100,7,3,7,5,9,4,3,0,5,0.2,1,138,184.3,182.1,OBS,194.2,221.0,192.1,215.0
2002-03-14,2301,27,3,3,3,7,10,10,7,3,47,2,2,2,3,4,4,3,2,3,0.0,0,130,180.7,178.6,OBS,193.3,220.1,191.3,214.2
2002-03-15,2302,1,0,3,13,7,3,13,23,27,90,0,2,5,3,2,5,9,12,5,0.2,1,150,175.9,174.0,OBS,192.6,218.9,190.6,213.0
2002-03-16,2302,2,10,3,7,10,13,13,7,0,63,4,2,3,4,5,5,3,0,3,0.1,0,141,184.6,182.7,OBS,191.7,218.0,189.9,212.2
2002-03-17,2302,3,0,0,0,3,7,3,10,7,30,0,0,0,2,3,2,4,3,2,0.0,0,132,184.4,182.7,OBS,190.9,217.0,189.1,211.3
2002-03-18,2302,4,20,7,7,13,50,33,30,30,190,7,3,3,5,48,18,15,15,14,0.8,4,138,178.1,176.5,OBS,190.1,215.8,188.4,210.2
2002-03-19,2302,5,50,53,33,20,10,10,17,20,213,48,56,18,7,4,4,6,7,19,1.0,5,114,174.8,173.3,OBS,189.4,209.8,187.9,204.5
2002-03-20,2302,6,10,3,3,3,30,43,27,13,133,4,2,2,2,15,32,12,5,9,0.5,2,127,187.8,186.3,OBS,188.9,208.9,187.5,203.6
2002-03-21,2302,7,20,13,27,17,13,13,23,17,143,7,5,12,6,5,5,9,6,7,0.3,1,142,174.1,172.8,OBS,188.4,208.0,187.1,202.8
2002-03-22,2302,8,27,30,20,20,7,7,3,3,117,12,15,7,7,3,3,2,2,6,0.3,1,139,171.6,170.4,OBS,188.0,207.1,186.7,202.0
2002-03-23,2302,9,0,0,7,30,37,37,33,40,183,0,0,3,15,22,22,18,27,13,0.8,4,158,170.4,169.4,OBS,187.4,206.3,186.2,201.3
2002-03-24,2302,10,50,60,60,47,40,50,33,33,373,48,80,80,39,27,48,18,18,45,1.5,7,166,175.3,174.3,OBS,187.1,205.6,186.1,200.7
2002-03-25,2302,11,23,20,7,7,20,30,20,10,137,9,7,3,3,7,15,7,4,7,0.3,1,163,170.0,169.1,OBS,186.9,205.0,185.9,200.1
2002-03-26,2302,12,23,23,27,33,30,17,20,30,203,9,9,12,18,15,6,7,15,11,0.7,3,151,165.7,164.9,OBS,186.6,204.4,185.7,199.6
2002-03-27,2302,13,7,13,17,3,7,7,10,7,70,3,5,6,2,3,3,4,3,4,0.1,0,172,169.1,168.4,OBS,186.5,203.8,185.8,199.1
2002-03-28,2302,14,3,7,0,7,10,7,7,3,43,2,3,0,3,4,3,3,2,2,0.0,0,160,176.2,175.6,OBS,186.4,203.6,185.8,198.9
2002-03-29,2302,15,0,0,3,10,10,10,13,33,80,0,0,2,4,4,4,5,18,5,0.2,1,170,181.3,180.8,OBS,186.3,203.5,185.8,198.9
2002-03-30,2302,16,20,40,40,33,43,33,33,27,270,7,27,27,18,32,18,18,12,20,1.0,5,166,188.7,188.2,OBS,186.3,203.4,185.8,198.9
2002-03-31,2302,17,23,40,40,37,30,33,40,30,273,9,27,27,22,15,18,27,15,20,1.0,5,187,204.4,204.0,OBS,186.2,203.1,185.9,198.7
2002-04-01,2302,18,33,37,43,33,37,30,30,13,257,18,22,32,18,22,15,15,5,18,1.0,5,180,207.0,206.7,OBS,186.2,202.8,186.0,198.5
2002-04-02,2302,19,20,40,43,37,20,13,20,13,207,7,27,32,22,7,5,7,5,14,0.8,4,201,206.0,205.9,OBS,186.1,202.6,186.0,198.3
2002-04-03,2302,20,33,40,37,30,20,20,23,20,223,18,27,22,15,7,7,9,7,14,0.8,4,195,209.4,209.4,OBS,185.7,202.3,185.7,198.1
2002-04-04,2302,21,17,20,17,17,20,7,7,7,110,6,7,6,6,7,3,3,3,5,0.2,1,197,216.2,216.3,OBS,185.4,202.0,185.4,197.9
2002-04-05,2302,22,10,13,3,3,10,3,13,3,60,4,5,2,2,4,2,5,2,3,0.1,0,197,217.4,217.6,OBS,185.0,201.8,185.1,197.9
2002-04-06,2302,23,10,13,3,10,10,10,10,10,77,4,5,2,4,4,4,4,4,4,0.1,0,211,206.3,206.7,OBS,184.6,201.7,184.8,197.8
2002-04-07,2302,24,17,13,20,23,30,23,7,7,140,6,5,7,9,15,9,3,3,7,0.4,2,214,207.9,208.4,OBS,183.9,201.6,184.2,197.8
2002-04-08,2302,25,0,0,7,7,7,3,7,3,33,0,0,3,3,3,2,3,2,2,0.0,0,208,206.2,206.8,OBS,183.4,201.5,183.8,197.8
2002-04-09,2302,26,7,10,10,3,10,7,3,7,57,3,4,4,2,4,3,2,3,3,0.1,0,229,205.0,205.8,OBS,183.0,201.4,183.5,197.9
2002-04-10,2302,27,0,7,10,13,27,23,13,13,107,0,3,4,5,12,9,5,5,5,0.2,1,220,194.3,195.1,OBS,182.6,201.2,183.2,197.7
2002-04-11,2303,1,23,13,33,40,33,33,23,33,233,9,5,18,27,18,18,9,18,15,0.9,4,235,197.4,198.3,OBS,182.6,200.9,183.3,197.5
2002-04-12,2303,2,43,27,23,27,37,27,27,30,240,32,12,9,12,22,12,12,15,16,0.9,4,251,211.9,213.0,OBS,182.5,200.7,183.3,197.5
2002-04-13,2303,3,30,33,27,33,33,37,30,33,257,15,18,12,18,18,22,15,18,17,0.9,4,223,226.0,227.3,OBS,182.4,200.7,183.4,197.5
2002-04-14,2303,4,33,33,10,10,43,37,13,3,183,18,18,4,4,32,22,5,2,13,0.8,4,232,210.3,211.6,OBS,182.6,200.5,183.6,197.4
2002-04-15,2303,5,20,10,3,3,17,20,20,23,117,7,4,2,2,6,7,7,9,6,0.2,1,214,203.3,204.7,OBS,182.7,200.2,183.8,197.2
2002-04-16,2303,6,20,27,27,7,13,7,17,13,130,7,12,12,3,5,3,6,5,7,0.3,1,175,195.7,197.2,OBS,182.8,199.7,184.0,196.8
2002-04-17,2303,7,30,30,27,60,67,73,63,30,380,15,15,12,80,111,154,94,15,62,1.7,7,146,193.5,195.0,OBS,182.9,198.9,184.2,196.2
2002-04-18,2303,8,70,67,57,57,43,47,40,43,423,132,111,67,67,32,39,27,32,63,1.7,7,164,188.2,189.8,OBS,183.0,198.2,184.4,195.5
2002-04-19,2303,9,37,37,43,60,60,63,67,53,420,22,22,32,80,80,94,111,56,62,1.7,7,161,179.7,181.4,OBS,182.7,197.2,184.2,194.7
2002-04-20,2303,10,70,73,57,43,50,60,47,27,427,132,154,67,32,48,80,39,12,70,1.8,7,158,177.3,179.0,OBS,182.7,196.1,184.3,193.7
2002-04-21,2303,11,23,17,10,7,10,7,13,23,110,9,6,4,3,4,3,5,9,5,0.2,1,147,173.4,175.1,OBS,182.7,195.1,184.4,192.8
2002-04-22,2303,12,27,40,17,17,23,30,20,10,183,12,27,6,6,9,15,7,4,11,0.6,3,144,169.9,171.7,OBS,182.7,194.2,184.5,192.1
2002-04-23,2303,13,10,47,60,33,33,43,23,33,283,4,39,80,18,18,32,9,18,27,1.2,6,177,175.3,177.2,OBS,182.6,193.3,184.5,191.3
2002-04-24,2303,14,33,17,13,17,13,20,13,20,147,18,6,5,6,5,7,5,7,7,0.4,2,232,176.9,178.9,OBS,182.5,192.6,184.4,190.6
2002-04-25,2303,15,20,7,0,3,7,7,10,0,53,7,3,0,2,3,3,4,0,3,0.0,0,228,167.3,169.3,OBS,182.4,191.7,184.4,189.9
2002-04-26,2303,16,7,3,3,3,3,10,13,13,57,3,2,2,2,2,4,5,5,3,0.1,0,156,162.6,164.7,OBS,182.1,190.9,184.2,189.1
2002-04-27,2303,17,13,13,10,23,30,27,33,30,180,5,5,4,9,15,12,18,15,10,0.6,3,136,156.9,159.0,OBS,181.7,190.1,183.9,188.4
2002-04-28,2303,18,37,47,40,33,33,33,23,20,267,22,39,27,18,18,18,9,7,20,1.0,5,110,147.1,149.2,OBS,181.5,189.4,183.7,187.9
2002-04-29,2303,19,20,10,13,27,30,27,20,23,170,7,4,5,12,15,12,7,9,9,0.5,2,135,153.0,155.2,OBS,181.3,188.9,183.6,187.5
2002-04-30,2303,20,20,20,13,20,27,20,17,3,140,7,7,5,7,12,7,6,2,7,0.3,1,132,153.4,155.6,OBS,180.9,188.4,183.3,187.1
2002-05-01,2303,21,10,13,10,10,10,3,7,7,70,4,5,4,4,4,2,3,3,4,0.1,0,158,162.4,164.9,OBS,180.6,188.0,183.1,186.7
2002-05-02,2303,22,17,13,3,7,23,23,7,7,100,6,5,2,3,9,9,3,3,5,0.2,1,177,169.0,171.7,OBS,180.3,187.4,182.9,186.2
2002-05-03,2303,23,13,20,13,7,13,13,17,7,103,5,7,5,3,5,5,6,3,5,0.2,1,231,179.1,182.0,OBS,179.9,187.1,182.6,186.1
2002-05-04,2303,24,7,17,20,7,7,10,17,10,93,3,6,7,3,3,4,6,4,4,0.2,1,258,189.5,192.7,OBS,179.4,186.9,182.1,185.9
2002-05-05,2303,25,7,3,3,10,10,3,7,13,57,3,2,2,4,4,2,3,5,3,0.1,0,267,180.0,183.2,OBS,179.0,186.6,181.7,185.7
2002-05-06,2303,26,7,7,10,13,20,30,23,30,140,3,3,4,5,7,15,9,15,8,0.4,2,231,190.8,194.3,OBS,178.6,186.5,181.4,185.8
2002-05-07,2303,27,23,13,10,10,20,23,27,30,157,9,5,4,4,7,9,12,15,8,0.4,2,244,186.8,190.3,OBS,178.2,186.4,181.0,185.8
