1.554384094272581628e+06,2.741108985755067451e+01,1.790769607009429478e+02,1.517127094978972650e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790804763243579032e+02,1.517162266320722779e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790839917093933309e+02,1.517197435278995101e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790875077223366532e+02,1.517232610518881017e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790910231211913981e+02,1.517267779616506118e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790945391477890780e+02,1.517302954993256208e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.790980558012255131e+02,1.517338136645927307e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791015702241386975e+02,1.517373295980622459e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791050852745107989e+02,1.517408461592413289e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791086023240492580e+02,1.517443647206257253e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791121189478240296e+02,1.517478828561169166e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791156338298951027e+02,1.517513992494354511e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791191489068288831e+02,1.517549158375944103e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791226651744261460e+02,1.517584336169255721e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791261806407235326e+02,1.517619505946582592e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791296959254711112e+02,1.517654673909965197e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791332120246124191e+02,1.517689850019782227e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791367281299705212e+02,1.517725026194229940e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791402442419674230e+02,1.517760202433042593e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791437613554162454e+02,1.517795388694231065e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791472764846032533e+02,1.517830555102705148e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791507918081250637e+02,1.517865723457901481e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791543081336744194e+02,1.517900901833953071e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.791578252722551099e+02,1.517936088346461645e+02
